70_100,70_80,70_50,70_30,70_0,60_100,60_80,60_50,60_30,60_0,50_100,50_80,50_50,50_30,50_0,40_100,40_80,40_50,40_30,40_0
-0.0002545484361,,-0.0002005351642,,-0.0002436587179,,-0.0001422499768,,-0.0001346430782,-0.0001397994166,,-6.61E-05,-0.0001210335473,,,0.0001521007429,,,-9.93E-05,-0.0003404497431
-0.0003476652702,,-0.0002554653747,,-0.0003087934403,,-0.0001606802397,,-0.0001439242643,-0.0001658354395,,-6.68E-05,-0.0001111714143,,,0.0001288862535,,,-8.16E-05,-0.0003130247868
-0.0003590761017,,-0.0002541551881,,-0.0003069103197,,-0.0001518051138,,-0.0001321017665,-0.0001631239256,,-5.82E-05,-9.45E-05,,,0.0001149883835,,,-6.44E-05,-0.0002786574269
-0.0001233512917,,-2.28E-05,,-3.92E-05,,-2.10E-05,,2.77E-06,-1.85E-05,,5.02E-06,-2.25E-05,,,0.0001226352198,,,-2.62E-05,-0.0002159469974
-0.0001931501295,,-0.0001078681328,,-0.0001253929934,,-6.52E-05,,-4.07E-05,-6.74E-05,,-1.53E-05,-3.62E-05,,,9.67E-05,,,-2.54E-05,-0.0001882022582
0.002184110188,,0.002284636766,,0.002666739229,,0.001200059403,,0.001283234616,0.00143687143,,0.0005627919063,0.0005745235683,,,0.0002994491409,,,0.0002325841903,0.0001380860205
-0.0001958692283,,-0.0002103607502,,-0.0002625946553,,-0.0001025833253,,-0.000106026511,-0.0001435630254,,-3.38E-05,-5.11E-05,,,5.35E-05,,,-2.46E-05,-0.0001211732074
0.0001490691721,,0.0001541686322,,0.0001869573398,,7.94E-05,,9.22E-05,9.79E-05,,4.20E-05,3.88E-05,,,5.39E-05,,,1.48E-05,-2.86E-05
-0.0001132086255,,-0.0001247959274,,-0.0001447748779,,-6.29E-05,,-6.69E-05,-7.89E-05,,-2.64E-05,-3.05E-05,,,3.63E-08,,,-1.30E-05,-2.81E-05
-8.32E-05,,-8.88E-05,,-0.0001028626413,,-4.49E-05,,-4.84E-05,-5.55E-05,,-2.05E-05,-2.19E-05,,,-8.76E-06,,,-9.26E-06,-1.12E-05
0.0001477870434,,0.0001579824803,,0.0001803654791,,8.01E-05,,8.51E-05,9.80E-05,,3.68E-05,3.88E-05,,,1.34E-05,,,1.66E-05,2.13E-05
-0.0002014970007,,-0.000216627353,,-0.0002442854148,,-0.0001089367913,,-0.0001154967215,-0.0001340111373,,-5.11E-05,-5.30E-05,,,-1.96E-05,,,-2.30E-05,-2.95E-05
-0.0001064387788,,-0.0001151857412,,-0.000129835804,,-5.90E-05,,-6.21E-05,-7.14E-05,,-2.82E-05,-2.87E-05,,,-1.27E-05,,,-1.25E-05,-1.45E-05
7.82E-05,,8.67E-05,,9.90E-05,,4.36E-05,,4.68E-05,5.45E-05,,2.09E-05,2.14E-05,,,8.35E-06,,,9.40E-06,1.13E-05
-3.88E-06,,-3.63E-06,,-3.66E-06,,-1.96E-06,,-1.86E-06,-2.01E-06,,-8.80E-07,-8.95E-07,,,-8.55E-07,,,-3.76E-07,-4.19E-07
-1.30E-05,,-1.73E-05,,-1.98E-05,,-8.67E-06,,-9.34E-06,-1.09E-05,,-4.10E-06,-4.26E-06,,,-2.22E-06,,,-1.89E-06,-2.27E-06
-8.58E-07,,-2.16E-06,,-2.73E-06,,-1.02E-06,,-1.22E-06,-1.50E-06,,-4.17E-07,-5.27E-07,,,-6.88E-07,,,-2.49E-07,-3.06E-07
9.13E-06,,1.57E-05,,1.80E-05,,7.81E-06,,8.48E-06,9.91E-06,,3.83E-06,3.86E-06,,,1.04E-06,,,1.70E-06,2.08E-06
-3.61E-05,,-1.20E-05,,-1.44E-05,,-6.50E-06,,-6.80E-06,-7.88E-06,,-3.00E-06,-3.15E-06,,,-1.85E-06,,,-1.39E-06,-1.53E-06
1.88E-05,,1.81E-06,,2.19E-06,,9.40E-07,,1.01E-06,1.20E-06,,6.22E-07,4.76E-07,,,-2.65E-07,,,2.07E-07,2.21E-07
-1.03E-05,,-1.09E-06,,-1.40E-06,,-6.29E-07,,-6.58E-07,-7.65E-07,,-1.44E-07,-3.00E-07,,,-5.99E-07,,,-1.43E-07,-1.41E-07
1.27E-05,,5.59E-07,,6.03E-07,,3.27E-07,,2.85E-07,3.31E-07,,3.34E-07,1.46E-07,,,-3.36E-07,,,6.10E-08,6.03E-08
1.72E-05,,3.84E-07,,4.27E-07,,2.78E-07,,2.01E-07,2.34E-07,,2.98E-07,1.08E-07,,,-3.11E-07,,,4.51E-08,4.33E-08
9.32E-06,,-2.98E-07,,-2.64E-07,,-2.76E-08,,-1.28E-07,-1.43E-07,,1.11E-07,-4.87E-08,,,-3.53E-07,,,-3.31E-08,-2.61E-08
2.68E-05,,6.66E-08,,-9.05E-08,,1.15E-07,,-4.22E-08,-4.90E-08,,1.31E-07,-4.78E-09,,,-2.78E-07,,,-1.28E-08,-9.97E-09
1.88E-05,,-8.46E-08,,1.31E-07,,3.09E-07,,6.17E-08,7.26E-08,,1.63E-07,4.85E-08,,,-1.82E-07,,,1.28E-08,1.45E-08
1.05E-05,,-1.85E-08,,5.90E-08,,2.45E-07,,3.03E-08,3.27E-08,,1.03E-07,3.94E-08,,,-1.28E-07,,,1.04E-08,6.52E-09
6.70E-06,,-7.88E-09,,8.09E-09,,3.05E-07,,3.79E-09,5.04E-09,,2.54E-08,2.52E-08,,,-7.73E-08,,,-6.43E-09,1.00E-09
2.51E-06,,-1.32E-08,,-1.72E-08,,3.24E-07,,-1.02E-08,-8.68E-09,,-3.85E-08,1.45E-08,,,-2.56E-08,,,-2.11E-08,-1.73E-09
9.90E-06,,8.74E-09,,-5.95E-09,,4.11E-07,,-1.54E-09,-2.90E-09,,-6.91E-08,3.05E-08,,,6.30E-08,,,-6.90E-09,-4.92E-10
1.07E-05,,3.05E-07,,1.70E-08,,3.88E-07,,1.06E-08,9.36E-09,,-1.02E-07,4.83E-08,,,1.44E-07,,,4.52E-09,2.05E-09
2.05E-05,,6.23E-07,,-9.69E-09,,3.65E-07,,-2.47E-09,-5.09E-09,,-1.57E-07,4.51E-08,,,2.11E-07,,,-1.86E-09,-8.97E-10
9.64E-06,,7.05E-07,,4.42E-09,,3.35E-07,,4.13E-09,2.69E-09,,-1.94E-07,4.84E-08,,,2.75E-07,,,-7.62E-09,5.74E-10
8.47E-07,,5.12E-07,,-2.19E-09,,3.10E-07,,-2.72E-10,-9.40E-10,,-2.38E-07,4.85E-08,,,3.37E-07,,,-1.12E-08,-7.70E-11
-2.50E-06,,4.08E-07,,-9.17E-11,,5.34E-07,,2.50E-09,-8.65E-11,,-2.75E-07,6.55E-08,,,3.97E-07,,,1.86E-09,1.63E-10
-2.13E-06,,1.33E-06,,-6.82E-10,,5.57E-07,,2.05E-09,-3.76E-10,,-3.15E-07,6.25E-08,,,4.45E-07,,,-7.34E-09,1.24E-10
-4.42E-07,,1.85E-06,,1.46E-09,,6.06E-07,,4.10E-09,1.22E-09,,-3.59E-07,5.57E-08,,,4.89E-07,,,-1.29E-08,2.41E-10
1.12E-05,,1.50E-06,,-3.12E-09,,4.41E-07,,9.21E-10,-1.72E-09,,-4.05E-07,5.83E-08,,,5.31E-07,,,-7.04E-09,-6.36E-11
-7.82E-06,,1.32E-06,,1.83E-08,,5.03E-07,,1.82E-08,1.17E-08,,-4.28E-07,8.03E-08,,,5.59E-07,,,3.27E-09,1.28E-09
9.10E-06,,3.62E-06,,3.84E-09,,4.38E-07,,7.60E-09,2.83E-09,,-4.82E-07,7.26E-08,,,5.77E-07,,,-4.88E-09,6.45E-10
4.86E-06,,5.23E-06,,7.58E-10,,4.32E-07,,5.74E-09,1.10E-09,,-5.48E-07,5.74E-08,,,5.87E-07,,,-9.92E-09,1.76E-10
4.93E-06,,6.90E-06,,-4.89E-09,,5.77E-07,,3.25E-09,-2.35E-09,,-6.01E-07,4.96E-08,,,5.94E-07,,,-1.00E-08,-4.73E-10
8.39E-06,,5.79E-06,,-2.39E-09,,8.06E-07,,6.45E-09,-7.46E-10,,-6.21E-07,6.48E-08,,,5.97E-07,,,2.24E-09,-1.38E-10
-3.47E-06,,1.54E-06,,1.67E-08,,1.12E-06,,1.84E-08,1.21E-08,,-6.47E-07,6.07E-08,,,5.97E-07,,,6.94E-09,2.57E-09
8.59E-05,,1.62E-06,,-3.90E-08,,1.13E-06,,-8.09E-09,-2.46E-08,,-6.90E-07,3.93E-08,,,5.86E-07,,,5.16E-10,-5.61E-09
2.97E-05,,2.61E-06,,-2.03E-08,,1.02E-06,,-4.51E-10,-1.18E-08,,-7.24E-07,2.94E-08,,,5.91E-07,,,-8.98E-10,-2.90E-09
-5.65E-05,,1.08E-06,,8.94E-09,,1.19E-06,,6.55E-09,8.13E-09,,-7.42E-07,2.33E-08,,,6.06E-07,,,1.38E-08,1.53E-09
-8.71E-05,,1.43E-06,,-3.17E-09,,1.40E-06,,3.21E-09,5.28E-10,,-7.32E-07,1.30E-08,,,6.21E-07,,,2.07E-08,-2.92E-10
-0.0001565566791,,1.67E-06,,-2.58E-09,,2.03E-06,,1.20E-08,1.69E-09,,-7.82E-07,-1.51E-08,,,6.64E-07,,,3.53E-08,-1.93E-10
-0.000193967599,,1.71E-06,,1.65E-10,,2.28E-06,,2.35E-08,3.73E-09,,-7.94E-07,-3.07E-08,,,7.21E-07,,,4.71E-08,1.94E-10
-0.0001653850484,,1.34E-06,,7.04E-10,,2.28E-06,,1.63E-08,4.19E-09,,-7.00E-07,-3.28E-08,,,7.53E-07,,,7.27E-08,2.96E-10
5.22E-05,,4.44E-07,,1.97E-09,,9.08E-07,,2.66E-08,2.52E-09,,-5.60E-07,-2.88E-08,,,7.61E-07,,,1.14E-07,1.73E-10
-0.0001261301628,,3.33E-07,,-3.93E-10,,4.02E-06,,1.89E-08,3.72E-09,,-5.12E-07,-5.68E-08,,,8.01E-07,,,1.65E-07,1.15E-10
-9.01E-05,,1.21E-06,,-2.04E-10,,4.35E-06,,1.44E-08,5.01E-09,,-4.25E-07,-8.16E-08,,,8.13E-07,,,1.59E-07,1.17E-10
-0.0001168808973,,1.07E-06,,-3.24E-10,,3.34E-06,,1.20E-08,6.66E-09,,-1.87E-07,-8.21E-08,,,7.47E-07,,,1.37E-07,1.17E-10
-0.0001206060147,,-8.55E-07,,-2.68E-10,,3.22E-06,,5.66E-09,8.21E-09,,1.11E-07,-7.75E-08,,,6.36E-07,,,1.20E-07,1.14E-10
-1.34E-05,,7.44E-07,,-2.16E-10,,1.22E-06,,2.13E-08,2.62E-09,,2.94E-07,-1.01E-07,,,5.63E-07,,,9.08E-08,1.14E-10
-0.0002688773178,,6.09E-06,,-2.94E-10,,6.72E-07,,7.73E-08,-4.45E-08,,5.74E-07,-1.16E-07,,,4.50E-07,,,7.22E-08,1.13E-10
-0.0002024641999,,2.40E-08,,-3.35E-10,,5.12E-06,,7.09E-08,-9.40E-08,,8.66E-07,-1.18E-07,,,3.31E-07,,,6.91E-08,1.09E-10
-0.0001092663293,,1.81E-06,,-4.39E-10,,-2.50E-06,,1.46E-07,-3.96E-08,,1.10E-06,-1.46E-07,,,2.70E-07,,,7.38E-08,1.11E-10
-0.0001266590604,,1.69E-06,,-5.03E-10,,-1.06E-06,,1.02E-07,6.84E-08,,1.35E-06,-1.57E-07,,,2.38E-07,,,6.79E-08,1.09E-10
-0.0001421655586,,3.91E-06,,-5.31E-10,,-8.53E-07,,4.77E-08,1.20E-07,,1.58E-06,-1.90E-07,,,2.90E-07,,,4.45E-08,1.13E-10
-8.03E-05,,6.55E-07,,-5.47E-10,,-8.63E-06,,9.70E-08,2.64E-07,,1.90E-06,-1.98E-07,,,3.43E-07,,,2.44E-08,1.13E-10
-0.0001798542727,,-6.23E-06,,-5.38E-10,,-1.78E-05,,2.81E-07,3.58E-07,,2.26E-06,-1.86E-07,,,4.13E-07,,,3.54E-09,1.09E-10
3.98E-05,,-2.16E-05,,-4.77E-10,,-9.35E-06,,8.28E-07,3.93E-07,,2.65E-06,-1.84E-07,,,5.22E-07,,,-9.64E-09,1.06E-10
-0.0002252551919,,2.41E-06,,-3.45E-10,,-2.88E-05,,-3.52E-07,3.31E-07,,3.03E-06,-2.06E-07,,,6.92E-07,,,2.43E-08,1.04E-10
-0.0002253248816,,-7.84E-06,,-2.53E-10,,-2.76E-05,,7.89E-07,2.75E-07,,3.45E-06,-2.17E-07,,,7.88E-07,,,5.85E-08,9.54E-11
-0.0001655233325,,-2.55E-06,,-1.69E-10,,-3.60E-05,,2.40E-07,2.27E-07,,3.73E-06,-1.82E-07,,,8.08E-07,,,8.52E-08,9.47E-11
-0.0001663203789,,-1.60E-06,,-1.03E-10,,-4.89E-05,,2.56E-07,1.62E-07,,3.81E-06,-1.42E-07,,,8.18E-07,,,1.46E-07,1.06E-10
-0.0001596157787,,-8.82E-06,,-9.97E-11,,-4.16E-05,,1.41E-06,7.49E-08,,3.81E-06,-1.14E-07,,,8.48E-07,,,2.00E-07,9.95E-11
-0.0001946441081,,-3.04E-06,,-1.90E-10,,-5.53E-05,,-1.01E-06,7.99E-08,,3.53E-06,-9.54E-08,,,8.18E-07,,,2.37E-07,1.04E-10
-0.0002075569389,,-1.27E-05,,-3.48E-10,,-8.25E-05,,1.74E-06,1.51E-07,,3.09E-06,-3.04E-08,,,7.62E-07,,,2.49E-07,1.01E-10
-0.0001384929147,,-1.18E-05,,-5.53E-10,,-5.96E-05,,2.24E-09,5.64E-08,,2.78E-06,3.98E-08,,,7.02E-07,,,2.35E-07,1.02E-10
-9.18E-05,,-5.09E-06,,-7.64E-10,,-5.70E-05,,3.74E-07,1.12E-07,,2.89E-06,-5.56E-08,,,6.69E-07,,,2.04E-07,9.49E-11
-9.55E-05,,2.81E-06,,-9.26E-10,,-5.00E-05,,3.90E-07,1.87E-07,,3.47E-06,8.69E-09,,,6.33E-07,,,1.91E-07,9.29E-11
-0.0001968108974,,-1.69E-05,,-1.00E-09,,-5.25E-05,,-3.36E-07,3.16E-07,,4.09E-06,2.63E-08,,,5.28E-07,,,1.74E-07,9.18E-11
-0.0003190082633,,-2.94E-05,,-9.92E-10,,-4.94E-05,,-4.24E-07,4.16E-07,,4.72E-06,4.99E-08,,,4.46E-07,,,1.88E-07,9.25E-11
-0.0002068722937,,-8.63E-05,,-8.53E-10,,-3.10E-05,,-1.21E-06,1.86E-07,,5.49E-06,-1.17E-07,,,4.22E-07,,,2.40E-07,9.97E-11
-0.0002070649166,,-7.79E-05,,-5.86E-10,,-6.87E-05,,-1.83E-06,6.02E-07,,6.09E-06,-8.89E-08,,,4.00E-07,,,3.00E-07,9.66E-11
-0.0001807520072,,-6.07E-05,,-2.55E-10,,-3.38E-05,,7.72E-07,4.74E-07,,6.47E-06,3.02E-08,,,3.73E-07,,,3.20E-07,9.55E-11
-0.0001583149663,,-6.68E-05,,1.19E-10,,-4.67E-05,,7.01E-07,6.93E-07,,6.63E-06,2.17E-08,,,3.19E-07,,,3.04E-07,9.54E-11
-0.0001309677059,,-6.26E-05,,3.86E-10,,-4.72E-05,,5.15E-07,6.75E-07,,6.93E-06,5.48E-08,,,3.10E-07,,,2.94E-07,9.20E-11
-5.40E-05,,-3.40E-05,,4.96E-10,,-3.48E-05,,1.82E-06,8.26E-07,,7.05E-06,2.44E-07,,,3.12E-07,,,3.42E-07,9.35E-11
-0.0002362992533,,-8.53E-05,,3.94E-10,,-4.74E-05,,-1.51E-06,-9.13E-07,,7.06E-06,4.83E-07,,,2.97E-07,,,3.65E-07,8.78E-11
-0.0001218752148,,-8.90E-05,,1.99E-10,,-2.21E-05,,4.22E-06,4.65E-07,,7.11E-06,5.41E-07,,,2.62E-07,,,3.40E-07,9.44E-11
-7.85E-05,,-0.0001250602591,,-4.15E-11,,-3.64E-05,,4.39E-06,2.36E-07,,7.04E-06,6.93E-07,,,2.50E-07,,,3.17E-07,8.09E-11
-0.0001710655484,,-6.78E-05,,-4.98E-10,,-2.69E-05,,3.06E-06,1.61E-07,,7.14E-06,7.30E-07,,,3.46E-07,,,3.36E-07,8.38E-11
-0.00020489058,,-7.90E-05,,-8.34E-10,,-1.58E-05,,3.52E-06,-1.35E-06,,6.98E-06,6.28E-07,,,4.03E-07,,,3.61E-07,8.52E-11
-0.0002283259077,,-2.75E-05,,-1.06E-09,,-2.55E-05,,1.66E-06,6.67E-07,,6.56E-06,7.47E-07,,,4.09E-07,,,3.22E-07,8.71E-11
-0.0002519075193,,-6.83E-06,,-1.22E-09,,-4.51E-05,,6.88E-07,8.99E-07,,6.16E-06,9.08E-07,,,3.88E-07,,,3.07E-07,9.96E-11
-0.0001894636909,,-5.48E-05,,-4.78E-10,,-5.39E-05,,-3.18E-07,-1.20E-06,,6.00E-06,1.18E-06,,,4.08E-07,,,3.13E-07,7.86E-11
-0.0003914508351,,-0.0001416755847,,9.36E-11,,-5.99E-05,,-2.21E-06,3.66E-07,,5.77E-06,1.32E-06,,,4.91E-07,,,4.11E-07,8.10E-11
-0.0001839162976,,-9.65E-05,,9.84E-10,,-3.79E-05,,-2.03E-06,-7.25E-07,,6.44E-06,1.57E-06,,,6.26E-07,,,4.98E-07,8.07E-11
-0.0001129192753,,-1.95E-06,,2.73E-09,,-3.30E-05,,3.87E-06,-2.03E-07,,6.60E-06,1.70E-06,,,7.00E-07,,,5.17E-07,8.22E-11
-9.28E-05,,5.59E-06,,4.05E-09,,-2.73E-05,,3.05E-06,1.28E-06,,6.96E-06,2.13E-06,,,8.48E-07,,,5.62E-07,8.43E-11
-0.0001102150296,,-9.30E-05,,5.74E-09,,-4.53E-05,,4.64E-06,8.54E-07,,7.09E-06,2.35E-06,,,1.00E-06,,,6.04E-07,7.50E-11
-0.0002441778619,,-9.68E-05,,7.13E-09,,-2.33E-05,,9.98E-07,-6.76E-07,,8.02E-06,2.40E-06,,,1.21E-06,,,5.71E-07,7.81E-11
-0.0001426224043,,1.29E-05,,6.86E-09,,-6.83E-05,,8.70E-06,-2.08E-06,,6.80E-06,2.23E-06,,,1.56E-06,,,5.84E-07,8.02E-11
-0.0001403456506,,-8.52E-05,,8.06E-09,,-6.44E-05,,2.50E-06,-9.22E-07,,6.33E-06,2.04E-06,,,2.16E-06,,,6.38E-07,7.65E-11
-0.0001071296942,,-9.45E-05,,7.97E-09,,-3.50E-05,,-3.88E-06,-1.19E-06,,7.39E-06,2.48E-06,,,2.61E-06,,,6.22E-07,7.74E-11
-0.0001282694532,,-9.83E-05,,7.36E-09,,-3.16E-05,,-4.46E-07,-2.83E-06,,5.37E-06,2.08E-06,,,3.08E-06,,,4.55E-07,7.88E-11
-8.89E-05,,-0.0001857103436,,6.55E-09,,-3.64E-05,,-4.72E-06,-6.80E-07,,3.70E-06,2.04E-06,,,3.42E-06,,,3.30E-07,8.34E-11
-6.98E-05,,-0.0002575933785,,8.23E-09,,-3.90E-05,,-8.72E-06,1.50E-06,,3.14E-06,2.20E-06,,,3.26E-06,,,1.92E-07,7.03E-11
-6.03E-05,,-0.0002206834211,,1.27E-08,,-5.57E-05,,-2.30E-05,-3.79E-06,,-1.09E-06,1.92E-06,,,3.21E-06,,,4.66E-07,7.51E-11
-0.0001399091318,,-0.0003030716475,,6.81E-09,,-6.16E-05,,-1.69E-05,2.29E-07,,-1.78E-06,1.58E-06,,,3.04E-06,,,6.42E-07,7.15E-11
-7.29E-05,,-6.25E-05,,9.54E-09,,-4.28E-05,,-5.20E-06,2.30E-06,,-2.76E-06,1.68E-06,,,2.67E-06,,,8.45E-07,7.65E-11
-9.58E-05,,-6.51E-05,,3.07E-09,,-2.81E-05,,-1.14E-05,-1.25E-06,,-4.35E-06,1.69E-06,,,2.49E-06,,,8.36E-07,7.46E-11
-9.07E-05,,-9.66E-05,,6.20E-09,,-4.87E-05,,-9.54E-06,-7.81E-07,,-4.34E-06,2.51E-06,,,2.53E-06,,,1.24E-06,6.56E-11
-7.26E-05,,-0.0001077625663,,-3.85E-09,,-3.94E-05,,-9.84E-06,-3.09E-06,,-4.56E-06,2.34E-06,,,2.71E-06,,,1.39E-06,6.63E-11
-6.40E-05,,-8.99E-05,,1.31E-08,,-2.59E-05,,-1.21E-05,-1.18E-05,,-1.40E-05,2.17E-06,,,2.83E-06,,,1.44E-06,7.11E-11
-0.0001680242426,,-0.0001659437399,,-2.12E-08,,-3.72E-05,,-1.09E-05,-1.00E-05,,-1.67E-05,2.06E-06,,,2.91E-06,,,1.66E-06,7.24E-11
-9.26E-05,,-0.000104746456,,-5.30E-08,,-8.03E-06,,-7.48E-06,-3.99E-06,,-1.11E-05,2.37E-06,,,2.60E-06,,,1.45E-06,7.08E-11
-1.07E-05,,-2.01E-05,,-9.51E-08,,-8.31E-06,,-7.46E-06,-5.68E-06,,-1.10E-05,2.69E-06,,,2.57E-06,,,1.28E-06,6.78E-11
-5.54E-06,,-0.0001397248495,,-1.88E-07,,-2.03E-05,,-1.39E-05,-3.81E-06,,-1.37E-05,2.95E-06,,,2.47E-06,,,1.09E-06,7.05E-11
-3.04E-05,,-0.0001200544565,,-3.66E-08,,-2.05E-05,,-2.04E-05,-5.71E-06,,-1.59E-05,2.30E-06,,,2.44E-06,,,8.88E-07,6.38E-11
-3.88E-05,,-8.87E-05,,2.88E-07,,-2.40E-05,,-2.08E-05,-2.15E-06,,-1.13E-05,-2.71E-07,,,2.13E-06,,,7.32E-07,6.53E-11
-6.18E-05,,-0.0002136902306,,-1.30E-07,,-4.08E-05,,-1.31E-05,-6.16E-06,,-6.99E-06,-1.09E-06,,,1.84E-06,,,9.22E-07,6.42E-11
-9.57E-05,,-5.71E-05,,2.07E-07,,-4.20E-05,,-2.19E-05,-2.35E-06,,-9.43E-06,5.70E-07,,,1.65E-06,,,1.08E-06,6.66E-11
-2.68E-05,,-0.0003541222233,,-2.82E-08,,-1.94E-05,,-1.80E-05,-6.38E-06,,-5.04E-06,-4.97E-06,,,1.31E-06,,,1.36E-06,6.65E-11
-4.32E-05,,-0.0002048299947,,2.12E-07,,-1.14E-05,,-2.00E-05,-7.29E-06,,-5.97E-06,-2.76E-06,,,9.26E-07,,,1.49E-06,6.64E-11
-1.32E-05,,-9.12E-05,,8.79E-07,,-8.68E-06,,-1.41E-05,-5.58E-06,,-2.39E-06,-2.77E-06,,,8.40E-07,,,1.42E-06,6.68E-11
-2.42E-05,,-0.0001835604236,,1.11E-06,,-1.41E-05,,-1.56E-05,-2.69E-06,,-2.44E-06,-9.73E-07,,,7.38E-07,,,1.12E-06,6.56E-11
1.07E-05,,-0.0001203671076,,1.24E-06,,-2.21E-05,,-2.88E-05,-8.29E-06,,-7.32E-07,-8.53E-06,,,7.41E-07,,,1.08E-06,6.24E-11
-8.48E-06,,-1.12E-05,,-1.12E-07,,-2.58E-05,,-1.86E-05,-2.70E-05,,2.81E-06,-1.29E-05,,,1.08E-06,,,1.09E-06,6.11E-11
5.01E-06,,-8.21E-05,,2.67E-06,,-8.16E-06,,-2.32E-05,-2.11E-05,,5.57E-06,-4.01E-06,,,1.39E-06,,,8.88E-07,5.85E-11
