70_100,70_80,70_50,70_30,70_0,60_100,60_80,60_50,60_30,60_0,50_100,50_80,50_50,50_30,50_0,40_100,40_80,40_50,40_30,40_0
-2.51E-08,,2.82E-07,,-3.92E-08,,8.22E-08,,1.81E-07,1.34E-06,,1.39E-07,1.70E-07,,,2.00E-07,,,5.04E-07,1.66E-11
-1.18E-08,,3.07E-07,,-2.28E-07,,7.92E-08,,1.59E-07,2.74E-06,,1.29E-07,1.75E-07,,,1.82E-07,,,6.39E-07,1.76E-11
8.28E-09,,3.07E-07,,7.57E-08,,7.67E-08,,1.57E-07,2.87E-06,,1.14E-07,1.73E-07,,,1.77E-07,,,7.25E-07,1.66E-11
3.84E-08,,2.68E-07,,2.57E-07,,7.46E-08,,1.46E-07,2.55E-06,,9.92E-08,1.63E-07,,,1.64E-07,,,7.46E-07,1.62E-11
9.64E-08,,2.18E-07,,3.81E-07,,6.96E-08,,1.43E-07,2.60E-06,,9.04E-08,1.66E-07,,,1.39E-07,,,7.49E-07,1.48E-11
1.75E-07,,2.26E-07,,4.69E-07,,6.69E-08,,1.38E-07,2.01E-06,,8.85E-08,1.66E-07,,,1.36E-07,,,6.72E-07,1.61E-11
2.39E-07,,2.19E-07,,5.90E-07,,6.42E-08,,1.50E-07,1.99E-06,,8.85E-08,1.73E-07,,,1.27E-07,,,5.89E-07,1.60E-11
2.71E-07,,1.61E-07,,5.90E-07,,6.17E-08,,1.41E-07,1.02E-07,,9.12E-08,1.81E-07,,,1.09E-07,,,4.64E-07,1.72E-11
2.60E-07,,3.00E-08,,5.59E-07,,5.94E-08,,1.42E-07,1.32E-06,,9.60E-08,1.85E-07,,,7.49E-08,,,2.96E-07,1.63E-11
2.26E-07,,-8.55E-09,,5.63E-07,,5.77E-08,,1.75E-07,1.60E-06,,9.95E-08,1.85E-07,,,5.97E-08,,,1.79E-07,1.52E-11
2.09E-07,,1.35E-08,,6.04E-07,,5.64E-08,,1.97E-07,5.46E-07,,1.00E-07,1.81E-07,,,4.04E-08,,,1.22E-07,1.54E-11
2.14E-07,,3.03E-08,,4.11E-07,,5.46E-08,,2.17E-07,5.86E-07,,1.03E-07,1.69E-07,,,9.40E-08,,,9.40E-08,1.65E-11
2.25E-07,,2.98E-08,,3.34E-07,,5.43E-08,,2.22E-07,1.17E-07,,1.03E-07,1.57E-07,,,1.05E-07,,,1.04E-07,1.79E-11
2.24E-07,,2.06E-08,,3.59E-07,,5.37E-08,,2.22E-07,-2.45E-07,,9.79E-08,1.44E-07,,,9.18E-08,,,1.28E-07,1.63E-11
2.18E-07,,9.39E-09,,3.58E-07,,5.22E-08,,2.15E-07,-1.48E-07,,9.31E-08,1.30E-07,,,6.72E-08,,,1.73E-07,1.57E-11
2.15E-07,,9.13E-09,,5.94E-07,,5.05E-08,,2.04E-07,-1.72E-07,,9.12E-08,1.20E-07,,,5.03E-08,,,1.03E-07,1.50E-11
2.17E-07,,1.83E-08,,6.75E-07,,4.91E-08,,1.90E-07,4.58E-08,,8.99E-08,1.14E-07,,,2.93E-08,,,-2.91E-08,1.66E-11
2.20E-07,,1.56E-08,,6.26E-07,,4.63E-08,,1.74E-07,1.69E-08,,8.99E-08,1.06E-07,,,1.20E-08,,,5.94E-08,1.50E-11
2.22E-07,,2.05E-08,,5.56E-07,,4.30E-08,,1.57E-07,-1.99E-06,,8.92E-08,1.03E-07,,,5.65E-09,,,1.41E-07,1.54E-11
2.25E-07,,3.10E-08,,3.89E-07,,3.99E-08,,1.41E-07,-2.91E-06,,8.68E-08,1.02E-07,,,-5.56E-09,,,1.70E-07,1.50E-11
2.20E-07,,4.21E-08,,3.01E-07,,3.73E-08,,1.23E-07,1.49E-06,,8.47E-08,1.01E-07,,,-8.43E-09,,,2.26E-07,1.49E-11
2.00E-07,,5.68E-08,,2.53E-07,,3.47E-08,,1.00E-07,-2.43E-07,,8.28E-08,1.01E-07,,,1.01E-09,,,2.88E-07,1.37E-11
1.69E-07,,5.35E-08,,2.70E-07,,3.06E-08,,8.16E-08,9.95E-07,,7.93E-08,1.03E-07,,,1.78E-08,,,3.14E-07,1.45E-11
1.31E-07,,5.04E-08,,2.96E-07,,2.63E-08,,7.60E-08,-3.75E-09,,7.57E-08,1.03E-07,,,2.91E-08,,,3.46E-07,1.41E-11
1.06E-07,,3.80E-08,,3.03E-07,,2.26E-08,,7.72E-08,7.74E-07,,7.04E-08,1.00E-07,,,4.08E-08,,,3.80E-07,1.33E-11
9.04E-08,,2.23E-08,,2.77E-07,,1.88E-08,,8.89E-08,-6.94E-07,,6.66E-08,9.83E-08,,,5.78E-08,,,4.34E-07,1.51E-11
8.53E-08,,1.87E-08,,2.51E-07,,1.53E-08,,1.03E-07,4.38E-07,,6.36E-08,9.64E-08,,,7.25E-08,,,4.56E-07,1.40E-11
8.24E-08,,2.10E-08,,2.06E-07,,1.21E-08,,1.11E-07,8.61E-07,,6.12E-08,9.46E-08,,,7.60E-08,,,4.48E-07,1.38E-11
7.52E-08,,2.22E-08,,2.15E-07,,8.97E-09,,1.12E-07,-3.48E-07,,5.84E-08,9.23E-08,,,7.79E-08,,,4.40E-07,1.41E-11
6.57E-08,,2.10E-08,,2.04E-07,,6.41E-09,,1.14E-07,-3.80E-07,,5.64E-08,8.93E-08,,,7.33E-08,,,3.95E-07,1.23E-11
5.68E-08,,1.90E-08,,1.90E-07,,4.39E-09,,1.20E-07,-2.87E-07,,5.46E-08,8.51E-08,,,6.46E-08,,,3.79E-07,1.43E-11
5.58E-08,,1.97E-08,,1.62E-07,,3.39E-09,,1.23E-07,2.82E-07,,5.32E-08,8.02E-08,,,6.33E-08,,,3.71E-07,1.39E-11
5.43E-08,,2.36E-08,,1.83E-07,,3.21E-09,,1.19E-07,1.98E-07,,5.31E-08,7.56E-08,,,5.91E-08,,,3.99E-07,1.33E-11
5.45E-08,,3.22E-08,,2.08E-07,,3.25E-09,,1.13E-07,-2.37E-06,,5.32E-08,7.18E-08,,,5.57E-08,,,4.24E-07,1.35E-11
5.85E-08,,4.12E-08,,2.17E-07,,3.62E-09,,1.08E-07,-5.38E-08,,5.21E-08,6.78E-08,,,5.85E-08,,,4.29E-07,1.32E-11
5.50E-08,,4.95E-08,,2.08E-07,,4.12E-09,,1.01E-07,7.46E-07,,5.05E-08,6.44E-08,,,5.97E-08,,,4.32E-07,1.33E-11
4.97E-08,,5.51E-08,,1.72E-07,,4.58E-09,,9.61E-08,1.66E-06,,4.82E-08,6.23E-08,,,6.10E-08,,,4.31E-07,1.30E-11
4.32E-08,,5.82E-08,,1.40E-07,,5.09E-09,,9.23E-08,1.49E-06,,4.47E-08,6.13E-08,,,6.11E-08,,,4.28E-07,1.22E-11
3.58E-08,,5.84E-08,,1.29E-07,,6.14E-09,,8.71E-08,-8.97E-07,,4.25E-08,6.08E-08,,,7.18E-08,,,4.14E-07,1.30E-11
2.33E-08,,5.82E-08,,1.10E-07,,6.74E-09,,8.24E-08,3.23E-06,,4.08E-08,6.08E-08,,,8.33E-08,,,3.98E-07,1.32E-11
1.45E-08,,5.98E-08,,8.80E-08,,6.99E-09,,7.86E-08,1.42E-06,,3.94E-08,6.08E-08,,,9.31E-08,,,3.73E-07,1.23E-11
4.08E-09,,6.27E-08,,7.48E-08,,7.25E-09,,7.50E-08,-2.51E-06,,3.86E-08,5.97E-08,,,9.95E-08,,,3.42E-07,1.38E-11
1.37E-09,,6.44E-08,,6.05E-08,,7.79E-09,,7.28E-08,2.03E-07,,3.85E-08,5.85E-08,,,1.04E-07,,,2.93E-07,1.19E-11
-3.30E-08,,5.96E-08,,6.09E-08,,8.57E-09,,7.20E-08,1.11E-06,,3.80E-08,5.52E-08,,,1.04E-07,,,2.26E-07,1.30E-11
1.48E-08,,4.94E-08,,6.14E-08,,8.80E-09,,7.17E-08,1.24E-06,,3.84E-08,5.28E-08,,,9.84E-08,,,1.81E-07,1.30E-11
4.32E-08,,3.52E-08,,7.05E-08,,9.03E-09,,7.21E-08,7.59E-07,,4.01E-08,5.10E-08,,,9.14E-08,,,1.46E-07,1.23E-11
3.79E-08,,1.61E-08,,8.91E-08,,1.01E-08,,7.25E-08,1.55E-06,,4.13E-08,4.87E-08,,,8.20E-08,,,1.07E-07,1.24E-11
4.17E-08,,2.60E-09,,1.10E-07,,1.24E-08,,7.28E-08,1.82E-06,,4.16E-08,4.65E-08,,,7.38E-08,,,8.51E-08,1.23E-11
3.50E-08,,1.10E-08,,1.30E-07,,1.35E-08,,7.25E-08,1.38E-06,,4.13E-08,4.50E-08,,,6.70E-08,,,6.51E-08,1.20E-11
2.49E-08,,3.33E-08,,1.35E-07,,1.38E-08,,7.22E-08,1.61E-06,,4.12E-08,4.35E-08,,,6.41E-08,,,4.25E-08,1.21E-11
1.19E-08,,7.37E-08,,1.39E-07,,1.34E-08,,7.11E-08,1.06E-06,,4.06E-08,4.18E-08,,,6.10E-08,,,4.15E-08,1.09E-11
-7.92E-09,,7.93E-08,,1.55E-07,,1.31E-08,,7.00E-08,1.55E-06,,3.95E-08,4.12E-08,,,5.61E-08,,,5.18E-08,1.16E-11
-3.36E-08,,5.25E-08,,1.72E-07,,1.22E-08,,6.86E-08,-2.13E-07,,3.85E-08,3.99E-08,,,5.35E-08,,,6.32E-08,1.13E-11
-5.82E-08,,1.46E-08,,1.83E-07,,1.07E-08,,6.73E-08,-3.65E-07,,3.76E-08,3.84E-08,,,5.21E-08,,,7.31E-08,1.11E-11
-4.83E-08,,-3.11E-09,,1.90E-07,,9.24E-09,,6.56E-08,-2.28E-07,,3.66E-08,3.71E-08,,,5.04E-08,,,8.02E-08,1.13E-11
-2.69E-08,,-7.06E-10,,1.74E-07,,8.11E-09,,6.35E-08,-6.72E-07,,3.54E-08,3.61E-08,,,4.86E-08,,,7.74E-08,1.29E-11
-1.07E-08,,2.22E-09,,1.57E-07,,7.11E-09,,5.97E-08,-1.07E-06,,3.39E-08,3.50E-08,,,4.65E-08,,,6.73E-08,1.18E-11
-3.47E-09,,7.92E-09,,1.76E-07,,5.65E-09,,5.65E-08,-1.63E-06,,3.16E-08,3.31E-08,,,4.71E-08,,,6.67E-08,1.07E-11
4.98E-09,,1.64E-08,,1.67E-07,,4.41E-09,,5.28E-08,-2.88E-06,,2.89E-08,3.12E-08,,,4.82E-08,,,6.03E-08,1.09E-11
2.11E-08,,2.44E-08,,1.62E-07,,3.58E-09,,4.75E-08,-2.46E-06,,2.61E-08,2.93E-08,,,4.88E-08,,,4.92E-08,1.11E-11
3.18E-08,,2.56E-08,,1.58E-07,,3.07E-09,,4.26E-08,-2.53E-06,,2.38E-08,2.74E-08,,,4.96E-08,,,4.46E-08,1.11E-11
3.78E-08,,2.44E-08,,1.51E-07,,2.96E-09,,3.78E-08,-1.26E-06,,2.14E-08,2.56E-08,,,5.00E-08,,,4.68E-08,1.19E-11
3.02E-08,,2.23E-08,,1.46E-07,,3.05E-09,,3.36E-08,-8.30E-07,,1.90E-08,2.40E-08,,,5.05E-08,,,5.02E-08,1.15E-11
1.95E-08,,2.29E-08,,1.45E-07,,3.34E-09,,3.02E-08,4.32E-07,,1.75E-08,2.27E-08,,,4.99E-08,,,5.79E-08,1.06E-11
1.07E-08,,2.62E-08,,1.41E-07,,3.67E-09,,2.84E-08,1.38E-06,,1.66E-08,2.15E-08,,,4.91E-08,,,6.64E-08,1.05E-11
5.18E-09,,2.64E-08,,1.37E-07,,3.76E-09,,2.72E-08,1.19E-06,,1.61E-08,2.02E-08,,,4.78E-08,,,6.98E-08,1.05E-11
3.70E-09,,2.57E-08,,1.38E-07,,3.71E-09,,2.71E-08,1.68E-07,,1.63E-08,1.88E-08,,,4.51E-08,,,7.17E-08,1.11E-11
5.43E-09,,2.36E-08,,1.42E-07,,3.72E-09,,2.71E-08,3.00E-07,,1.74E-08,1.72E-08,,,4.10E-08,,,7.64E-08,1.07E-11
8.01E-09,,2.11E-08,,1.45E-07,,3.75E-09,,2.71E-08,-1.73E-07,,1.86E-08,1.60E-08,,,3.73E-08,,,8.89E-08,1.03E-11
9.21E-09,,1.92E-08,,1.47E-07,,3.73E-09,,2.67E-08,-8.89E-07,,1.84E-08,1.48E-08,,,3.31E-08,,,9.94E-08,1.01E-11
7.59E-09,,1.89E-08,,1.51E-07,,3.70E-09,,2.70E-08,-1.68E-06,,1.90E-08,1.32E-08,,,2.98E-08,,,1.17E-07,9.93E-12
5.71E-09,,1.96E-08,,1.47E-07,,3.75E-09,,2.61E-08,2.31E-07,,1.85E-08,1.19E-08,,,2.81E-08,,,1.24E-07,1.11E-11
3.66E-09,,1.98E-08,,1.40E-07,,3.83E-09,,2.51E-08,3.16E-07,,1.61E-08,1.09E-08,,,2.69E-08,,,1.24E-07,1.06E-11
8.49E-10,,2.00E-08,,1.34E-07,,3.93E-09,,2.45E-08,5.26E-07,,1.43E-08,1.01E-08,,,2.56E-08,,,1.20E-07,9.78E-12
-1.64E-09,,2.00E-08,,1.28E-07,,4.07E-09,,2.39E-08,1.47E-06,,1.40E-08,9.45E-09,,,2.43E-08,,,1.14E-07,9.68E-12
-4.27E-09,,1.98E-08,,1.20E-07,,4.16E-09,,2.30E-08,9.92E-07,,1.38E-08,8.85E-09,,,2.33E-08,,,1.04E-07,9.38E-12
-3.84E-09,,2.25E-08,,1.12E-07,,3.91E-09,,2.24E-08,5.07E-07,,1.40E-08,8.45E-09,,,2.10E-08,,,9.59E-08,9.73E-12
-1.86E-09,,2.67E-08,,9.94E-08,,3.44E-09,,2.19E-08,-2.83E-07,,1.41E-08,8.04E-09,,,1.89E-08,,,9.09E-08,9.68E-12
1.05E-09,,3.02E-08,,8.18E-08,,3.19E-09,,2.13E-08,-9.63E-07,,1.34E-08,7.78E-09,,,1.79E-08,,,8.28E-08,9.75E-12
5.00E-09,,3.05E-08,,6.58E-08,,2.99E-09,,2.12E-08,-3.63E-07,,1.25E-08,7.23E-09,,,1.74E-08,,,7.29E-08,8.95E-12
1.05E-08,,2.95E-08,,5.43E-08,,2.93E-09,,2.18E-08,1.29E-07,,1.24E-08,7.19E-09,,,1.74E-08,,,6.87E-08,9.23E-12
1.48E-08,,2.81E-08,,4.81E-08,,2.73E-09,,2.22E-08,5.57E-07,,1.23E-08,6.96E-09,,,1.83E-08,,,6.58E-08,9.96E-12
1.68E-08,,2.65E-08,,4.60E-08,,2.77E-09,,2.27E-08,1.17E-06,,1.28E-08,6.80E-09,,,2.08E-08,,,6.11E-08,1.04E-11
1.67E-08,,2.49E-08,,4.30E-08,,2.93E-09,,2.31E-08,4.96E-07,,1.40E-08,6.58E-09,,,2.47E-08,,,5.67E-08,9.57E-12
1.51E-08,,2.53E-08,,4.19E-08,,2.98E-09,,2.34E-08,-4.33E-07,,1.55E-08,6.56E-09,,,2.92E-08,,,5.54E-08,9.47E-12
1.20E-08,,2.47E-08,,3.97E-08,,2.82E-09,,2.28E-08,4.06E-07,,1.69E-08,6.18E-09,,,3.40E-08,,,5.57E-08,9.23E-12
8.24E-09,,2.60E-08,,3.85E-08,,2.92E-09,,2.24E-08,-5.35E-08,,1.83E-08,6.18E-09,,,3.89E-08,,,5.78E-08,6.60E-12
4.63E-09,,2.93E-08,,3.93E-08,,3.15E-09,,2.19E-08,-3.15E-08,,1.94E-08,6.27E-09,,,4.35E-08,,,5.94E-08,9.77E-12
1.37E-09,,3.19E-08,,3.86E-08,,3.27E-09,,2.13E-08,1.94E-08,,1.99E-08,6.05E-09,,,4.61E-08,,,6.03E-08,9.61E-12
-2.11E-10,,3.72E-08,,3.88E-08,,3.21E-09,,2.09E-08,6.24E-07,,1.91E-08,5.98E-09,,,5.05E-08,,,6.23E-08,1.01E-11
-8.73E-10,,3.99E-08,,3.81E-08,,3.19E-09,,2.08E-08,2.07E-06,,1.80E-08,5.68E-09,,,5.21E-08,,,6.93E-08,9.39E-12
3.40E-11,,4.05E-08,,3.81E-08,,3.35E-09,,2.12E-08,1.34E-06,,1.64E-08,5.50E-09,,,4.99E-08,,,7.99E-08,9.65E-12
1.58E-09,,3.85E-08,,3.78E-08,,2.34E-09,,2.01E-08,-2.77E-06,,1.33E-08,4.09E-09,,,4.47E-08,,,9.19E-08,-5.39E-12
4.05E-09,,4.04E-08,,4.18E-08,,3.48E-09,,2.04E-08,6.53E-08,,1.27E-08,5.29E-09,,,4.46E-08,,,9.96E-08,1.07E-11
4.90E-09,,3.86E-08,,4.39E-08,,3.35E-09,,1.88E-08,-8.25E-07,,1.11E-08,4.99E-09,,,3.93E-08,,,1.01E-07,7.59E-12
5.36E-09,,3.35E-08,,4.96E-08,,3.52E-09,,1.79E-08,1.66E-07,,9.35E-09,5.08E-09,,,3.31E-08,,,1.02E-07,8.36E-12
4.95E-09,,2.71E-08,,5.34E-08,,3.59E-09,,1.75E-08,6.64E-07,,7.61E-09,5.20E-09,,,2.85E-08,,,1.04E-07,7.17E-12
6.21E-09,,2.24E-08,,5.64E-08,,3.97E-09,,1.79E-08,8.61E-07,,6.95E-09,5.65E-09,,,2.26E-08,,,1.02E-07,1.28E-11
7.27E-09,,1.60E-08,,5.60E-08,,3.07E-09,,1.70E-08,6.80E-07,,5.05E-09,4.83E-09,,,1.61E-08,,,9.72E-08,1.58E-12
9.50E-09,,1.29E-08,,5.52E-08,,3.07E-09,,1.68E-08,2.13E-07,,4.26E-09,5.03E-09,,,1.15E-08,,,9.45E-08,-8.54E-12
1.24E-08,,1.23E-08,,5.43E-08,,4.05E-09,,1.77E-08,9.63E-07,,4.65E-09,6.09E-09,,,8.66E-09,,,9.37E-08,1.47E-11
1.43E-08,,9.43E-09,,5.11E-08,,4.06E-09,,1.69E-08,6.30E-07,,4.35E-09,5.97E-09,,,5.63E-09,,,9.19E-08,9.59E-12
1.61E-08,,6.26E-09,,4.85E-08,,4.30E-09,,1.61E-08,4.00E-08,,4.21E-09,6.06E-09,,,4.91E-09,,,9.05E-08,1.13E-11
1.71E-08,,3.23E-09,,4.42E-08,,4.27E-09,,1.49E-08,-1.17E-07,,3.69E-09,5.80E-09,,,3.92E-09,,,8.90E-08,5.45E-12
1.74E-08,,7.19E-10,,3.99E-08,,4.58E-09,,1.39E-08,-3.14E-07,,3.24E-09,5.78E-09,,,4.30E-09,,,8.69E-08,1.73E-12
1.41E-08,,-5.41E-09,,3.21E-08,,1.86E-09,,9.28E-09,-5.55E-07,,-1.67E-10,2.64E-09,,,2.31E-09,,,8.00E-08,-9.48E-11
1.64E-08,,7.42E-10,,3.64E-08,,6.39E-09,,1.31E-08,5.57E-07,,4.11E-09,7.23E-09,,,1.23E-08,,,8.21E-08,4.33E-11
1.26E-08,,-2.58E-10,,3.21E-08,,5.11E-09,,1.06E-08,7.19E-07,,2.25E-09,5.86E-09,,,1.45E-08,,,7.61E-08,-6.73E-12
9.39E-09,,1.11E-09,,3.02E-08,,5.24E-09,,1.01E-08,1.20E-06,,1.85E-09,6.09E-09,,,1.85E-08,,,7.28E-08,6.54E-12
6.48E-09,,2.12E-09,,2.82E-08,,4.75E-09,,8.75E-09,8.86E-07,,9.74E-10,5.73E-09,,,2.19E-08,,,6.87E-08,-2.35E-12
7.22E-09,,5.95E-09,,3.11E-08,,6.26E-09,,1.02E-08,-3.52E-07,,2.86E-09,7.71E-09,,,2.92E-08,,,6.79E-08,4.65E-11
4.09E-09,,-1.98E-10,,2.40E-08,,1.41E-09,,4.59E-09,-3.10E-07,,-2.06E-09,2.98E-09,,,2.56E-08,,,5.92E-08,-6.79E-11
1.34E-08,,7.90E-09,,3.47E-08,,7.12E-09,,1.11E-08,1.87E-07,,4.22E-09,9.44E-09,,,3.73E-08,,,6.65E-08,2.30E-11
1.56E-08,,5.59E-09,,3.27E-08,,5.05E-09,,8.82E-09,3.01E-07,,1.96E-09,7.44E-09,,,3.51E-08,,,5.88E-08,2.27E-10
1.48E-08,,4.69E-09,,3.26E-08,,3.76E-09,,7.58E-09,4.63E-07,,1.12E-09,6.60E-09,,,3.33E-08,,,5.17E-08,-1.23E-12
1.20E-08,,6.66E-09,,3.38E-08,,3.33E-09,,7.13E-09,4.04E-07,,1.41E-09,6.65E-09,,,3.30E-08,,,4.56E-08,-1.20E-10
7.90E-09,,5.54E-09,,3.39E-08,,2.37E-09,,6.04E-09,8.53E-07,,4.26E-10,5.98E-09,,,3.02E-08,,,3.48E-08,2.20E-11
9.92E-10,,3.02E-09,,2.74E-08,,-1.18E-09,,1.90E-09,1.25E-06,,-3.45E-09,2.38E-09,,,2.24E-08,,,2.14E-08,4.66E-10
-6.81E-10,,7.56E-09,,3.14E-08,,-1.53E-10,,3.51E-09,2.21E-07,,-1.27E-09,4.32E-09,,,2.63E-08,,,2.23E-08,-9.47E-11
9.78E-09,,2.76E-08,,5.03E-08,,1.21E-08,,1.70E-08,-2.10E-07,,1.17E-08,1.75E-08,,,4.34E-08,,,4.06E-08,1.96E-10
-1.81E-08,,-2.22E-09,,1.62E-08,,-1.28E-08,,-9.19E-09,4.49E-07,,-1.40E-08,-7.68E-09,,,1.13E-08,,,9.03E-09,-2.23E-09
9.71E-09,,3.17E-08,,5.11E-08,,1.84E-08,,2.30E-08,1.86E-07,,1.79E-08,2.36E-08,,,4.46E-08,,,4.83E-08,2.73E-09
3.49E-09,,2.45E-08,,4.90E-08,,1.73E-08,,2.17E-08,-6.29E-07,,1.71E-08,2.34E-08,,,4.39E-08,,,5.47E-08,4.08E-09
-5.07E-08,,-2.77E-08,,-2.86E-09,,-3.17E-08,,-2.80E-08,-9.18E-07,,-3.29E-08,-2.44E-08,,,-9.89E-09,,,5.00E-09,-8.27E-09
2.49E-08,,4.05E-08,,6.91E-08,,4.49E-08,,5.15E-08,-9.67E-08,,4.57E-08,5.05E-08,,,7.01E-08,,,9.23E-08,1.06E-08
-4.00E-07,,-3.79E-07,,-3.79E-07,,-3.78E-07,,-3.75E-07,-2.26E-06,,-3.91E-07,-3.73E-07,,,-3.92E-07,,,-3.80E-07,-1.29E-07
3.68E-07,,3.96E-07,,4.37E-07,,3.93E-07,,4.04E-07,6.04E-07,,3.99E-07,4.02E-07,,,4.34E-07,,,4.76E-07,1.93E-07
-3.73E-08,,-1.95E-08,,2.79E-08,,-2.51E-08,,-1.76E-08,-1.09E-06,,-2.29E-08,-1.37E-08,,,1.17E-08,,,4.51E-08,-6.90E-09
-4.81E-07,,-4.89E-07,,-4.88E-07,,-4.64E-07,,-4.65E-07,-1.07E-06,,-4.71E-07,-4.60E-07,,,-4.88E-07,,,-4.80E-07,-2.34E-07
-2.11E-07,,-2.23E-07,,-2.73E-07,,-1.94E-07,,-1.98E-07,-3.98E-07,,-2.08E-07,-1.95E-07,,,-2.68E-07,,,-2.33E-07,-1.08E-07
2.24E-06,,2.36E-06,,2.67E-06,,2.22E-06,,2.30E-06,3.22E-06,,2.29E-06,2.26E-06,,,2.62E-06,,,2.74E-06,1.13E-06
-5.20E-06,,-5.42E-06,,-6.01E-06,,-5.16E-06,,-5.29E-06,-6.90E-06,,-5.31E-06,-5.24E-06,,,-5.96E-06,,,-6.14E-06,-2.69E-06
-1.00E-05,,-1.08E-05,,-1.24E-05,,-9.79E-06,,-1.02E-05,-1.20E-05,,-1.02E-05,-9.93E-06,,,-1.21E-05,,,-1.22E-05,-4.31E-06
1.18E-05,,1.25E-05,,1.36E-05,,1.17E-05,,1.20E-05,1.56E-05,,1.20E-05,1.18E-05,,,1.34E-05,,,1.35E-05,5.18E-06
-1.04E-05,,-1.09E-05,,-1.15E-05,,-1.03E-05,,-1.05E-05,-1.12E-05,,-1.05E-05,-1.03E-05,,,-1.14E-05,,,-1.14E-05,-4.48E-06
-8.46E-06,,-8.83E-06,,-9.30E-06,,-8.45E-06,,-8.59E-06,-8.11E-06,,-8.61E-06,-8.50E-06,,,-9.26E-06,,,-9.26E-06,-3.93E-06
1.67E-05,,1.73E-05,,1.79E-05,,1.65E-05,,1.70E-05,1.97E-05,,1.67E-05,1.65E-05,,,1.79E-05,,,1.76E-05,7.28E-06
-1.10E-05,,-1.12E-05,,-1.02E-05,,-1.10E-05,,-1.15E-05,-1.15E-05,,-1.09E-05,-1.08E-05,,,-1.05E-05,,,-9.95E-06,-4.39E-06
1.16E-05,,1.07E-05,,2.11E-05,,8.87E-06,,9.34E-06,-1.23E-05,,9.40E-06,9.39E-06,,,1.97E-05,,,2.03E-05,2.64E-05